98
87
Ch : RED,Ch : RED AMBIENT,Ch : IR,Ch: IR AMBIENT,Ch : RED - RED AMBIENT,Ch : IR - IR AMBIENT,Timestamp
0.28984,0.022369,0.74989,0.021111,0.267471,0.728779,0.1646023999999997
0.28988,0.022368,0.74997,0.021175,0.267512,0.7287950000000001,0.16835530000000176
0.28987,0.022377,0.75,0.021144,0.26749300000000004,0.728856,0.17254760000000147
0.28987,0.022379,0.75,0.021147,0.26749100000000003,0.728853,0.17335830000000385
0.28984,0.022352,0.74999,0.021124,0.267488,0.728866,0.17711549999999932
0.28986,0.022338,0.74998,0.021118,0.267522,0.728862,0.18101719999999943
0.2899,0.022443,0.75001,0.021153,0.267457,0.728857,0.1850219000000024
0.2899,0.022403,0.75007,0.021173,0.267497,0.728897,0.1887468000000041
0.28988,0.022362,0.7501,0.021165,0.26751800000000003,0.728935,0.18953710000000257
0.28988,0.022327,0.75008,0.021122,0.26755300000000004,0.728958,0.19339159999999822
0.28986,0.022347,0.75006,0.021133,0.267513,0.728927,0.19740080000000404
0.28994,0.02237,0.75011,0.021157,0.26757,0.7289530000000001,0.2009641000000002
0.28998,0.022392,0.75019,0.021182,0.267588,0.729008,0.20478609999999975
0.28997,0.022406,0.75018,0.021133,0.267564,0.729047,0.20942190000000238
0.28995,0.022342,0.75023,0.021114,0.26760799999999996,0.729116,0.2100773000000018
0.28996,0.022367,0.75025,0.021111,0.26759299999999997,0.729139,0.21338229999999925
0.29,0.022393,0.75032,0.021197,0.267607,0.729123,0.21806370000000186
0.29005,0.022421,0.75035,0.021197,0.26762899999999995,0.7291529999999999,0.22190009999999916
0.29006,0.022376,0.75039,0.021149,0.267684,0.729241,0.2252135000000024
0.29007,0.022365,0.75037,0.021142,0.26770499999999997,0.729228,0.22583190000000286
0.29007,0.022328,0.75039,0.021129,0.267742,0.729261,0.22987960000000385
0.2901,0.022404,0.7505,0.021168,0.26769600000000005,0.729332,0.23432520000000068
0.29012,0.022393,0.75056,0.021153,0.267727,0.729407,0.23847959999999802
0.2901,0.022368,0.75057,0.021142,0.267732,0.729428,0.24165539999999908
0.29012,0.022349,0.75055,0.02114,0.267771,0.72941,0.24223450000000213
0.29011,0.022311,0.75061,0.021103,0.26779899999999995,0.729507,0.24660490000000124
0.29019,0.022438,0.75064,0.021162,0.267752,0.729478,0.25066830000000095
0.29022,0.022434,0.75075,0.021201,0.26778599999999997,0.729549,0.25471530000000087
0.2902,0.022386,0.75077,0.021181,0.267814,0.729589,0.2586889000000028
0.29016,0.022339,0.75074,0.021161,0.267821,0.729579,0.25926510000000036
0.29018,0.022331,0.75079,0.021135,0.267849,0.7296549999999999,0.2632278000000028
0.29025,0.022403,0.75092,0.021172,0.267847,0.7297480000000001,0.2671904999999981
0.29033,0.02243,0.7509,0.021235,0.26789999999999997,0.729665,0.2709982000000011
0.2903,0.022378,0.75095,0.021186,0.267922,0.729764,0.27498400000000345
0.29027,0.022397,0.75095,0.021131,0.26787299999999997,0.729819,0.27559109999999976
0.2903,0.02237,0.75095,0.021113,0.26793,0.729837,0.2793465000000026
0.29032,0.022383,0.75102,0.021188,0.26793700000000004,0.729832,0.2835323000000045
0.29036,0.022422,0.75109,0.021212,0.267938,0.729878,0.2874892000000031
0.29036,0.022411,0.75108,0.021148,0.267949,0.729932,0.2915358999999995
0.29035,0.022408,0.75112,0.021136,0.267942,0.729984,0.29564140000000094
0.29032,0.022316,0.75115,0.021099,0.268004,0.730051,0.2963300999999987
0.29043,0.022413,0.7512,0.021193,0.268017,0.730007,0.3000419999999977
0.2904,0.022387,0.75125,0.021178,0.268013,0.7300719999999999,0.3039459000000022
0.29044,0.022394,0.75128,0.021184,0.26804599999999995,0.730096,0.307893
0.29041,0.022367,0.75127,0.021117,0.268043,0.7301529999999999,0.31180789999999803
0.2904,0.022356,0.75128,0.021152,0.268044,0.730128,0.3125715000000042
0.2905,0.022421,0.75135,0.021189,0.26807899999999996,0.730161,0.31635570000000257
0.29052,0.022433,0.75143,0.021209,0.268087,0.730221,0.32029280000000426
0.29052,0.022422,0.75149,0.021146,0.268098,0.730344,0.324372799999999
0.29054,0.022401,0.75149,0.021156,0.268139,0.730334,0.3282185999999996
0.2905,0.022365,0.75149,0.021128,0.26813499999999996,0.730362,0.3289517999999987
0.29054,0.022394,0.75158,0.021216,0.268146,0.730364,0.3328930999999997
0.29056,0.02241,0.7516,0.021172,0.26815,0.7304280000000001,0.33689269999999993
0.2906,0.022417,0.75163,0.02118,0.268183,0.73045,0.3407201999999998
0.29057,0.022364,0.75163,0.021158,0.268206,0.730472,0.34473080000000067
0.29057,0.022347,0.75163,0.021136,0.268223,0.730494,0.3453638000000012
0.29066,0.022391,0.75173,0.021192,0.268269,0.730538,0.34897620000000273
0.2907,0.022448,0.75185,0.02118,0.268252,0.73067,0.3532201000000015
0.2907,0.022425,0.75183,0.021196,0.26827500000000004,0.730634,0.35711230000000427
0.29068,0.022428,0.75184,0.021154,0.268252,0.730686,0.3610406000000026
0.29065,0.022351,0.75188,0.021106,0.268299,0.730774,0.36489629999999806
0.29069,0.022408,0.7519,0.021157,0.268282,0.730743,0.3655273999999977
0.29075,0.022431,0.75196,0.021171,0.26831900000000003,0.7307889999999999,0.3690844999999996
0.29077,0.0224,0.75197,0.021201,0.26837,0.730769,0.37355670000000174
0.29071,0.022389,0.75201,0.021153,0.26832100000000003,0.730857,0.3773854000000014
0.29072,0.022335,0.752,0.021135,0.268385,0.730865,0.38102940000000274
0.29078,0.022378,0.75212,0.021149,0.268402,0.730971,0.38165820000000394
0.2908,0.022438,0.75215,0.021158,0.268362,0.730992,0.38601990000000086
0.29078,0.022388,0.75213,0.02114,0.26839199999999996,0.7309899999999999,0.3900259999999989
0.2908,0.022362,0.75214,0.02116,0.268438,0.7309800000000001,0.39389040000000364
0.29083,0.022351,0.75212,0.021101,0.26847899999999997,0.731019,0.39785590000000326
0.29086,0.022406,0.75225,0.021216,0.268454,0.731034,0.39852309999999846
0.2909,0.022417,0.75233,0.021221,0.26848299999999997,0.731109,0.402320600000003
0.29093,0.022426,0.75237,0.021177,0.268504,0.731193,0.4065145000000001
0.29089,0.022401,0.75235,0.021126,0.268489,0.731224,0.4103512000000009
0.29087,0.022364,0.75237,0.021101,0.268506,0.731269,0.41428189999999887
0.29093,0.022426,0.75244,0.021156,0.268504,0.731284,0.41490740000000415
0.29097,0.022477,0.75249,0.021197,0.268493,0.731293,0.41871749999999963
0.29101,0.022415,0.7525,0.021218,0.268595,0.731282,0.4228550999999996
0.29095,0.022371,0.75253,0.021177,0.268579,0.731353,0.42626140000000134
0.29095,0.022358,0.75251,0.02114,0.268592,0.73137,0.43020770000000397
0.29099,0.022366,0.75262,0.02115,0.26862400000000003,0.73147,0.43480339999999984
0.29103,0.022382,0.75266,0.021163,0.268648,0.731497,0.43543100000000123
0.29104,0.02242,0.75267,0.021179,0.26862,0.731491,0.4390616000000023
0.29104,0.022378,0.75271,0.021166,0.268662,0.731544,0.4430948999999984
0.29103,0.022365,0.7527,0.021136,0.268665,0.731564,0.4467337000000029
0.29104,0.022383,0.75274,0.021189,0.26865700000000003,0.731551,0.4510210999999984
0.29112,0.02243,0.75278,0.021213,0.26869,0.731567,0.45165289999999914
0.29111,0.022438,0.75284,0.021198,0.26867199999999997,0.7316419999999999,0.45557260000000355
0.2911,0.022409,0.75283,0.021175,0.268691,0.7316549999999999,0.45962949999999836
0.29106,0.022351,0.75282,0.021129,0.268709,0.7316910000000001,0.4631135999999998
0.29112,0.022375,0.75287,0.021152,0.268745,0.7317180000000001,0.46765760000000256
0.29117,0.022424,0.75291,0.021193,0.268746,0.731717,0.46830320000000114
0.29118,0.02243,0.75296,0.021192,0.26875,0.731768,0.47196180000000254
0.29114,0.022408,0.75292,0.021165,0.268732,0.731755,0.47553669999999926
0.29112,0.02237,0.75292,0.021126,0.26875,0.7317940000000001,0.47980799999999846
0.29119,0.022397,0.753,0.021164,0.268793,0.731836,0.4840124999999986
0.29122,0.022449,0.75307,0.021189,0.268771,0.731881,0.48791920000000033
0.29121,0.022424,0.75309,0.0212,0.268786,0.73189,0.48856040000000434
0.29119,0.02235,0.75309,0.021204,0.26884,0.731886,0.49224900000000105
0.29117,0.022399,0.75306,0.021132,0.268771,0.7319279999999999,0.49669970000000063
0.29121,0.022387,0.75311,0.02119,0.26882300000000003,0.7319199999999999,0.5003302000000005
0.29132,0.022424,0.75317,0.021193,0.268896,0.731977,0.504450300000002
0.29128,0.02243,0.7532,0.021193,0.26885,0.732007,0.5050817999999992
0.29126,0.022403,0.75324,0.021164,0.268857,0.7320760000000001,0.5089794000000012
0.29122,0.022364,0.7532,0.021139,0.268856,0.732061,0.5131338999999997
0.29128,0.022368,0.75328,0.021153,0.268912,0.732127,0.5168068000000048
0.29136,0.022458,0.75335,0.021213,0.26890200000000003,0.7321369999999999,0.5207127999999983
0.29135,0.022466,0.75335,0.021214,0.268884,0.732136,0.5213395000000034
0.29131,0.022414,0.75338,0.021161,0.268896,0.7322190000000001,0.5252327000000037
0.29133,0.022355,0.75337,0.021124,0.26897499999999996,0.732246,0.5290561999999994
0.29135,0.022418,0.75336,0.021169,0.268932,0.732191,0.5332191000000037
0.29141,0.022446,0.75348,0.021239,0.268964,0.732241,0.5372385000000008
0.29142,0.022452,0.75353,0.021201,0.268968,0.732329,0.5410973999999982
0.2914,0.022369,0.75353,0.021159,0.269031,0.732371,0.5417448000000036
0.29138,0.022374,0.75349,0.021098,0.26900599999999997,0.732392,0.5460872000000023
0.29142,0.022396,0.75358,0.021161,0.26902400000000004,0.732419,0.5491328000000024
0.29149,0.022414,0.75365,0.021236,0.26907600000000004,0.732414,0.5536978000000019
0.29148,0.022433,0.75368,0.021178,0.26904700000000004,0.732502,0.5575665000000001
0.29147,0.0224,0.75373,0.021177,0.26907000000000003,0.732553,0.5582640000000012
0.29146,0.022383,0.7537,0.021145,0.269077,0.7325550000000001,0.5622219999999984
0.29152,0.022394,0.75373,0.021202,0.269126,0.7325280000000001,0.566141100000003
0.29152,0.022412,0.7538,0.021219,0.269108,0.732581,0.569576099999999
0.29156,0.022421,0.75381,0.021178,0.26913899999999996,0.732632,0.5734232000000006
0.29152,0.022427,0.75381,0.021152,0.269093,0.732658,0.574015799999998
0.29153,0.022375,0.75381,0.02115,0.26915500000000003,0.73266,0.5784708999999992
0.29157,0.022404,0.75389,0.021179,0.269166,0.732711,0.5826251000000013
0.29165,0.022476,0.75396,0.02122,0.269174,0.73274,0.5865627000000018
0.29163,0.022428,0.754,0.021197,0.269202,0.732803,0.5903114999999985
0.29163,0.02239,0.75406,0.021178,0.26924,0.7328819999999999,0.5909401000000045
0.29162,0.022355,0.75403,0.02116,0.269265,0.73287,0.594852000000003
0.29165,0.022405,0.75412,0.021182,0.269245,0.732938,0.5987641000000039
0.29168,0.022438,0.75419,0.021218,0.269242,0.7329720000000001,0.6030192999999997
0.29168,0.022441,0.75421,0.021214,0.269239,0.7329960000000001,0.6068229999999986
0.29166,0.022425,0.75422,0.021177,0.269235,0.733043,0.6106255000000047
0.2917,0.022393,0.75423,0.021159,0.269307,0.7330709999999999,0.6112608000000037
0.29176,0.022421,0.75428,0.021203,0.269339,0.733077,0.6153188000000043
0.2918,0.022441,0.75437,0.02121,0.269359,0.73316,0.6187880000000021
0.29178,0.022413,0.75438,0.021231,0.26936699999999997,0.733149,0.6233233000000027
0.29179,0.022426,0.75441,0.021193,0.269364,0.733217,0.6271297999999987
0.29173,0.022374,0.75439,0.021165,0.269356,0.733225,0.6277585999999999
0.29182,0.02243,0.75445,0.021174,0.26939,0.7332759999999999,0.6317115000000015
0.29185,0.022467,0.75456,0.021247,0.269383,0.733313,0.6357691999999986
0.29187,0.022442,0.75456,0.021213,0.269428,0.733347,0.639757000000003
0.29186,0.02241,0.75454,0.02118,0.26945,0.73336,0.6436185000000023
0.29184,0.02241,0.75453,0.021125,0.26943,0.7334050000000001,0.6442450999999991
0.29186,0.022381,0.75462,0.021168,0.269479,0.733452,0.6476116999999988
0.29195,0.022434,0.75465,0.02122,0.269516,0.73343,0.6516552000000004
0.29195,0.022456,0.7547,0.021221,0.269494,0.733479,0.6556277999999978
0.29191,0.022412,0.7547,0.021212,0.269498,0.733488,0.6599193999999997
0.2919,0.022379,0.75469,0.021136,0.269521,0.7335539999999999,0.6634747000000019
0.29194,0.022401,0.75477,0.021167,0.269539,0.733603,0.6641037999999995
0.29201,0.02246,0.75482,0.021198,0.26955,0.733622,0.6685635000000048
0.29203,0.022388,0.75484,0.021188,0.269642,0.733652,0.6725765999999993
0.29202,0.022404,0.75487,0.021158,0.269616,0.733712,0.6764614000000009
0.29196,0.022364,0.75486,0.021139,0.269596,0.733721,0.6799614000000034
0.29199,0.022358,0.7549,0.021176,0.26963200000000004,0.733724,0.6805835999999985
0.29205,0.022469,0.755,0.021214,0.26958099999999996,0.733786,0.6851217000000034
0.29208,0.022454,0.75502,0.021186,0.26962600000000003,0.733834,0.6889979000000039
0.29205,0.022457,0.75504,0.02117,0.26959299999999997,0.73387,0.6928988000000018
0.29207,0.022386,0.75504,0.021131,0.269684,0.733909,0.696322600000002
0.29206,0.022417,0.75507,0.021172,0.26964299999999997,0.733898,0.6969423000000035
0.29213,0.022464,0.75522,0.021217,0.269666,0.734003,0.7007271000000017
0.29212,0.022461,0.75519,0.02118,0.269659,0.73401,0.7047315000000012
0.29209,0.022385,0.75514,0.021183,0.26970500000000003,0.7339570000000001,0.7089065999999988
0.29206,0.022388,0.7552,0.021135,0.26967199999999997,0.734065,0.7132760000000005
0.29214,0.022404,0.75528,0.021165,0.26973600000000003,0.734115,0.7170489000000018
0.2922,0.022481,0.75532,0.021217,0.26971900000000004,0.734103,0.7176827000000046
0.29219,0.022437,0.75536,0.021178,0.269753,0.734182,0.7218257000000037
0.29221,0.022426,0.75535,0.021139,0.269784,0.734211,0.7254721000000046
0.29215,0.022374,0.75534,0.021136,0.269776,0.734204,0.7300581000000008
0.29224,0.022396,0.75539,0.021208,0.269844,0.734182,0.7337491999999983
0.29229,0.02247,0.75553,0.021213,0.26982,0.734317,0.7343426999999991
0.29228,0.022456,0.75551,0.021213,0.269824,0.734297,0.7381615000000039
0.29225,0.022438,0.75555,0.021194,0.269812,0.734356,0.7421375999999995
0.29232,0.022404,0.75555,0.021136,0.26991600000000004,0.734414,0.7459889000000004
0.29228,0.022443,0.75559,0.021169,0.269837,0.734421,0.7502096999999992
0.29239,0.022501,0.75568,0.021265,0.269889,0.734415,0.750930799999999
0.29237,0.022455,0.75573,0.021205,0.269915,0.734525,0.7546967000000038
0.29236,0.022411,0.75571,0.021206,0.269949,0.734504,0.7586690999999988
0.29236,0.02241,0.75574,0.021136,0.26995,0.7346039999999999,0.7629522000000009
0.29233,0.02241,0.75577,0.021185,0.26992,0.734585,0.7664377000000044
0.29243,0.022452,0.75578,0.021226,0.26997800000000005,0.734554,0.7670657000000034
0.29243,0.022441,0.75588,0.021187,0.26998900000000003,0.734693,0.7709820000000036
0.29244,0.02242,0.75584,0.021228,0.27002,0.7346119999999999,0.7751239000000041
0.29237,0.022386,0.75588,0.021144,0.269984,0.734736,0.779012299999998
0.29244,0.022437,0.75592,0.021149,0.270003,0.7347710000000001,0.7829476
0.29251,0.022502,0.75598,0.021202,0.27000799999999997,0.7347779999999999,0.7867499000000038
0.29253,0.022487,0.75599,0.021202,0.27004300000000003,0.734788,0.7873903999999996
0.29249,0.022481,0.756,0.021204,0.27000900000000005,0.734796,0.7914640999999989
0.2925,0.022421,0.75601,0.021209,0.27007899999999996,0.7348009999999999,0.7954727999999989
0.2925,0.022432,0.75604,0.021166,0.270068,0.734874,0.7993583000000015
0.29253,0.022477,0.75611,0.021248,0.270053,0.7348619999999999,0.8033818000000039
0.29255,0.022477,0.75612,0.021247,0.27007299999999995,0.734873,0.8040187000000003
0.29254,0.022406,0.75613,0.021178,0.27013400000000004,0.7349519999999999,0.8077553000000037
0.29254,0.022388,0.75614,0.021144,0.270152,0.734996,0.8118837000000028
0.29255,0.022426,0.75621,0.021201,0.270124,0.735009,0.815814600000003
0.29261,0.022474,0.75628,0.021238,0.270136,0.735042,0.8197654000000014
0.29264,0.022478,0.7563,0.021223,0.270162,0.735077,0.8203886000000011
0.29262,0.022465,0.75628,0.021228,0.270155,0.7350519999999999,0.824160599999999
0.29258,0.022424,0.7563,0.021197,0.270156,0.735103,0.8283509000000038
0.29258,0.022416,0.75632,0.021165,0.270164,0.735155,0.8322411999999986
0.29269,0.022471,0.75641,0.021242,0.270219,0.735168,0.8362972999999982
0.29269,0.022457,0.75643,0.021203,0.270233,0.7352270000000001,0.8400992000000045
0.29268,0.022457,0.75646,0.0212,0.270223,0.73526,0.840735500000001
0.29265,0.022458,0.75641,0.021188,0.27019200000000004,0.735222,0.8447384000000042
0.29268,0.022471,0.75644,0.021162,0.270209,0.735278,0.8485701000000034
0.29271,0.022486,0.75654,0.021262,0.270224,0.735278,0.852622199999999
0.29276,0.022473,0.75656,0.021222,0.270287,0.735338,0.8566234000000037
0.29272,0.022419,0.75657,0.021231,0.27030099999999996,0.735339,0.8572696000000022
0.2927,0.022417,0.75658,0.021188,0.270283,0.735392,0.8610789000000025
0.29274,0.022413,0.75663,0.02118,0.270327,0.73545,0.8645814999999999
0.29281,0.0225,0.75667,0.02123,0.27031,0.73544,0.8686531000000031
0.2928,0.022475,0.75668,0.021245,0.270325,0.7354350000000001,0.8730243000000044
0.29279,0.022466,0.75665,0.021219,0.270324,0.7354310000000001,0.8736961000000036
0.29277,0.022439,0.7567,0.021198,0.270331,0.735502,0.8773753999999983
0.29275,0.022411,0.75665,0.021194,0.270339,0.735456,0.881450700000002
0.29281,0.022492,0.75672,0.021243,0.270318,0.7354769999999999,0.8854305999999994
0.29283,0.022469,0.75679,0.021236,0.27036099999999996,0.7355539999999999,0.8893849000000031
0.29283,0.022486,0.75677,0.021216,0.270344,0.735554,0.8931327000000024
0.29278,0.022437,0.75674,0.021215,0.270343,0.735525,0.893850300000004
0.29282,0.022449,0.75676,0.021201,0.27037100000000003,0.735559,0.8974738000000002
0.29285,0.02248,0.75682,0.021235,0.27037,0.735585,0.9018888000000018
0.29285,0.022461,0.75684,0.0212,0.270389,0.73564,0.9058959000000044
0.29276,0.022439,0.75673,0.021202,0.27032100000000003,0.735528,0.9093316000000016
0.29275,0.022406,0.7567,0.021157,0.27034400000000003,0.7355430000000001,0.9104025000000036
0.29279,0.022425,0.75664,0.021148,0.27036499999999997,0.735492,0.9139760999999993
0.29276,0.022422,0.75663,0.02122,0.270338,0.73541,0.9185273000000009
0.29273,0.022452,0.75652,0.021169,0.270278,0.735351,0.922446800000003
0.29265,0.022429,0.75647,0.021188,0.27022100000000004,0.735282,0.9257142000000016
0.29255,0.022417,0.75627,0.02116,0.27013299999999996,0.73511,0.9263808999999981
0.29247,0.022394,0.75599,0.021141,0.270076,0.7348490000000001,0.9305087000000043
0.29244,0.022481,0.75587,0.021189,0.26995899999999995,0.734681,0.9347273999999999
0.2923,0.022434,0.75557,0.021179,0.269866,0.734391,0.9388086000000015
0.29219,0.022378,0.75519,0.021158,0.269812,0.734032,0.9425317000000035
0.292,0.022379,0.75501,0.021118,0.269621,0.733892,0.9432084000000032
0.29181,0.022322,0.75458,0.021095,0.269488,0.733485,0.9473672000000022
0.29177,0.022398,0.75423,0.021154,0.26937199999999994,0.733076,0.9511803000000043
0.29162,0.022387,0.754,0.021147,0.269233,0.732853,0.9550721000000024
0.29145,0.02233,0.75358,0.021125,0.26911999999999997,0.7324550000000001,0.9590499999999977
0.29129,0.022328,0.75306,0.021083,0.268962,0.731977,0.9629892000000027
0.29114,0.022337,0.75285,0.021056,0.268803,0.7317940000000001,0.9641294999999985
0.29098,0.022355,0.75252,0.021101,0.268625,0.7314189999999999,0.9675342000000029
0.29092,0.02235,0.75213,0.021101,0.26857000000000003,0.7310289999999999,0.9714792000000045
0.29074,0.02231,0.75192,0.021086,0.26843,0.730834,0.9752003000000045
0.2905,0.022285,0.75149,0.021052,0.268215,0.730438,0.9793121000000014
0.29043,0.02228,0.75111,0.021033,0.26815,0.7300770000000001,0.9802268999999981
0.29034,0.022319,0.751,0.021079,0.268021,0.729921,0.9839997999999994
0.29027,0.022318,0.75069,0.021092,0.26795199999999997,0.729598,0.987524300000004
0.29014,0.022285,0.75033,0.021073,0.267855,0.729257,0.9919457000000023
0.29001,0.022247,0.7502,0.021033,0.267763,0.729167,0.9959291999999991
0.28991,0.022223,0.74991,0.02103,0.267687,0.72888,0.9967915000000005
0.28985,0.022299,0.74976,0.021039,0.267551,0.728721,1.0003901000000042
0.28978,0.022283,0.74968,0.021061,0.267497,0.728619,1.0044517000000042
0.28975,0.02229,0.74944,0.021051,0.26746000000000003,0.728389,1.0082841000000045
0.28964,0.022258,0.74929,0.020996,0.267382,0.728294,1.0123280000000037
0.2896,0.022225,0.7492,0.02098,0.26737500000000003,0.72822,1.0130929999999978
0.28956,0.022251,0.74916,0.021066,0.26730899999999996,0.728094,1.0167552999999998
0.28956,0.022285,0.74905,0.021048,0.267275,0.728002,1.0208841000000035
0.2895,0.022251,0.74897,0.021022,0.26724899999999996,0.727948,1.0247236000000015
0.28945,0.022241,0.7489,0.021012,0.267209,0.727888,1.0283032000000034
0.28943,0.022244,0.74888,0.021013,0.26718600000000003,0.727867,1.0325345000000041
0.28948,0.022265,0.74888,0.021034,0.26721500000000004,0.727846,1.0332118000000037
0.28947,0.022267,0.74888,0.021042,0.267203,0.727838,1.0372191000000015
0.28943,0.02227,0.74887,0.021027,0.26716,0.727843,1.0411240000000035
0.28943,0.022256,0.74881,0.021013,0.267174,0.727797,1.0450725000000034
0.28937,0.022208,0.74885,0.021033,0.267162,0.727817,1.0488771999999997
0.28946,0.022225,0.74886,0.021022,0.267235,0.727838,1.0495555000000039
0.28945,0.022255,0.74886,0.021024,0.26719499999999996,0.7278359999999999,1.0535794000000038
0.28945,0.022229,0.74887,0.021022,0.267221,0.727848,1.057466599999998
0.28942,0.02219,0.74882,0.021029,0.26723,0.7277910000000001,1.0615700000000032
0.2894,0.022187,0.74881,0.020983,0.267213,0.727827,1.0652806000000012
0.28944,0.022247,0.74893,0.021047,0.26719299999999996,0.727883,1.0659691000000038
0.28944,0.022227,0.74894,0.021004,0.267213,0.727936,1.0700171000000012
0.28946,0.022234,0.74894,0.021011,0.267226,0.727929,1.0740730999999997
0.28943,0.022225,0.74889,0.020997,0.267205,0.7278929999999999,1.077981600000001
0.28943,0.022214,0.7489,0.020988,0.267216,0.727912,1.081842100000003
0.28951,0.022256,0.74896,0.021062,0.267254,0.7278979999999999,1.0825114000000013
0.28951,0.022244,0.74898,0.021061,0.267266,0.727919,1.086345399999999
0.28947,0.022236,0.74897,0.021023,0.267234,0.727947,1.0905096000000043
0.28945,0.022224,0.74891,0.021011,0.26722599999999996,0.727899,1.094518100000002
0.28943,0.022222,0.74887,0.020983,0.267208,0.7278870000000001,1.098285600000004
0.2895,0.02227,0.74892,0.021008,0.26722999999999997,0.727912,1.1022312999999997
0.2895,0.022291,0.74892,0.021038,0.267209,0.727882,1.1029157999999981
0.28945,0.022239,0.7489,0.021041,0.267211,0.727859,1.1068908000000022
0.28944,0.022229,0.74884,0.020992,0.267211,0.7278479999999999,1.1106934000000024
0.28939,0.022212,0.7488,0.021014,0.26717799999999997,0.727786,1.1146935000000013
